id,date,category,label,text
236308269755499_1217075658345417,5/17/2016 14:03,สุขภาพ,1," ผมไม่มีเงินรักษาครับ สวัสดีครับเพื่อนๆ..ในภาพคือนาย ต๊ะ สายทอง อายุ 23ปีเป็นชาวกัมพูชา แต่มาอยู่กับภรรยาที่เป็นคนไทยมานานแล้ว มีลูกด้วยกัน1คน อายุ3ขวบ แต่ตอนนี้เขากำลังโดนมะเร็งเล่นงานอย่างหนักที่บริเวณลำคอและกำลังลุกลามอย่างหนัก ทำให้มีกลิ่นอย่างรุนแรง นายต๊ะไปไหนไม่ได้ต้องนอนแบบนี้ตลอด มีเพียงภรรยาคอยดูแล ต๊ะต้องนอนอยู่ในมุ้งตลอดเพราะแมลงวันจะเข้าไปไข่เพราะเคยมีหนอนมาแล้ว ต๊ะไม่ได้ไป รพ มานานแล้ว เพราะไม่มีบัตรประกันสังคม มีแต่ใบต่างด้าว จึงไม่มีเงินไปรักษาทุกวันนี้ภรรยาทำงานเป็นลูกจ้างได้วันละ300บาท แต่ไม่ทุกวัน ต้องมีค่าใช้จ่าย ค่าเช่าห้อง ค่าไฟค่าน้ำ และหนี้นอกระบบอีก50,000กว่าบาท ทุกวันนี้ลำบากมาก แต่ต๊ะบอกว่าจะขอสู้จนวินาทีสุดท้าย..วันนี้ผมช่วยครอบครัวนาย ต๊ะ 20,000บาท และรายการ พิสูจน์ความจริง กับบิณฑ์ บรรลือฤทธิ์ อีก10,000บาท ถ้าเพื่อนๆอยากช่วยเหลือนายต๊ะก็โอนให้ได้เลยครับ ชือ บัญชี นาง อำไพโพธิ์ทอง ธ.ไทยพาณิชย์ เลขที่ บัญชี  9692082137ออมทรัพย์..การให้ไม่มีพรหมแดน..ไม่มีชาติ ไม่มีศาสนา..ขอบคุณครับ.."
236308269755499_1218945171491799,5/20/2016 12:56,สุขภาพ,1," 2 ขวบแล้ว ที่น้องต้องนอนอยู่แบบนี้ สวัสดีครับเพื่อนๆ.. นี่เป็นอีกเคสนึงที่น่าสงสาร เพราะครอบครัวน้องยากจน พ่อขับวินมอเตอร์ไซค์ แม่รับจ้างล้างจาน รวมแล้วได้เงิน 13,500บาท แต่น้องต้องนอนอยู่ในห้องที่ต้องติดแอร์ตลอด น้องต้องใช้เครื่องช่วยหายใจและให้อ๊อกซิเจนตลอดเวลา น้องต้องเจาะคอและเจาะหน้าท้องเพื่อให้นม หมอบอกว่าน้องเป็นโรคกล้ามเนื้อเสื่อมทางพันธุกรรมหรือกล้ามเนื้ออ่อนแรงพ่อกับแม่ก็หมดหนทางรักษา ค่าใช้จ่ายต่อเดือนก็มากค่าไฟเดือนละ6,000บาท ค่าเช่าห้อง3,500บาท แค่นี้ก็แทบจะหมดแล้วกับรายได้ของทั้ง2คน ยังมีลูกชายอีกคน อายุ 8 เดือน ที่ต้องเลี้ยงดู..น้องยังไม่ได้บัตรคนพิการ จะได้ปีหน้า วันนี้ผมได้ช่วยเหลือน้องไป 20,000บาท ทางรายการ"" โฮป..ประกายแสงแห่งความหวัง ""โดยสำนักงานสลากกินแบ่งรัฐบาลอีก 10,000 บาทถ้าเพื่อนๆอยากจะช่วยเหลือน้องให้มีชีวิตและความเป็นอยู่ที่ดีขึ้นก็โอนให้น้องได้เลยครับ..ชื่อ บัญชี น.ส.ธันยธรสุวรรณธาดา ธ.กรุงเทพ เลขที่บัญชี   9500102489ออมทรัพย์..ทุกครอบครัวที่ผมเข้าไปช่วยเหลือรับรองว่าน่าสงสารและน่าช่วยเหลือมากครับทางทีมงานผมไม่มีค่าใช้จ่ายใดๆที่เรียกเก็บเงินล่วงหน้าก่อนที่ผมจะลงไปช่วยเหลือ ถ้าใครแอบอ้าง ขอให้แจ้งมาที่หน้าแฟนเพสผมหรือจดชื่อและเบอร์ที่สามารถโทรติดต่อเขาได้มาให้ผมนะครับ บางคนไปตกลงเรื่อง%ของเงินบริจาค ถ้าได้เงินบริจาคเท่านั้นเท่านี้ต้องแบ่งให้เขาให้เธอ20-30% อันนี้ขอให้บอกด้วยนะครับ..ผมให้ด้วยความสงสารและบริสุทธิ์ใจที่อยากจะให้และช่วยเหลือไม่มีอะไรแอบแฝง ทุกบาททุกสตางค์เป็นเงินส่วนตัวของผม และมีเงินจากหลายๆท่านที่ทำบุญมากับผม ล่าสุดทางร้าน ปรีชา ซีฟู๊ด ที่พัทยามอบมาให้ผม10,000บาทผมก็จะแบ่งไปแต่และเคสให้ทั่วถึง ทางร้านปรีชา ซีฟู๊ด ผมไปทานทีไรก็จะทำบุญกับผมตลอด ร้านอยู่ที่บ้านอำเภอ สดและอร่อยมากๆครับ..ส่วนคนที่ทำบุญกับผมทุกๆเดือนก็มีครับฝากมากับคุณเอกพันธ์มาให้ผมก็เยอะ ขอกราบขอบพระคุณทุกๆท่านครับที่ช่วยเหลือผมและผู้ที่เดือดร้อน..ผมจะเดินหน้าช่วยเหลือพวกเขาต่อไปจนกว่า...จะหมดลมหายใจ.."
236308269755499_1220794951306821,5/23/2016 13:18,สุขภาพ,1," ปวดฟัน..เอายาหม่องทาเหงือก ต้องมาเป็นแบบนี้ สวัสดีครับเพื่อนๆ..วันนี้ผมอยากให้เพื่อนๆได้ดูคุณป้าเวียน วงศ์มะโน อายุ 55ปี ไว้เป็นอุทาหรณ์ ป้าเวียนเกิดอาการปวดฟันมากเมื่อปี58ที่ผ่านมา แต่ป้าไม่มียาแก้ปวดกิน จึงได้เอายาหม่องไปอุดและทาตรงบริเวนฟันและเหงือกที่ปวด ทำแบบนี้มาหลายวัน ทำให้เนื้อเยื้อบริเวนนั้นเกิดการอักเสบและเนื้อตาย ป้าเวียนรู้สึกว่าตัวเองไม่เหมือนเดิมเพราะมีอยู่วันหนึ่งไปรับหลานที่โรงเรียน เกิดการหน้ามึดเป็นลม จึงไปตรวจที่ รพ หมอจึงตัดเนื้อเยื้อตรงเหงือกไปตรวจ พบว่าเป็นมะเร็ง หมอจึงส่งตัวไปที่สถาบันมะเร็งเพื่อทำการรักษา ป้าเวียนได้ไปตรวจรักษาอยู่3ครั้งก็ไม่ได้ไปอีกเลย ไม่มีเงินค่ารถ ร่างกายไม่แข็งแรง จึงทำคีโมและฉายแสงไม่ได้ ป้าเวียนก็ได้แต่ซื้อยาแก้ปวดมากินตามประสาชาวบ้าน ทุกวันนี้ก็กินอะไรไม่ได้กินได้แต่นมกับของเหลว สามีก็อายุมากแล้วทำงานไม่ได้ เมื่อก่อนป้าเวียนก็มีอาชีพรับจ้างทั่วไป แต่ตอนนี้ทำไม่ไหวแล้ว ป้าบอกถ้ามีเงินก็อยากไปรักษาต่อ ทุกวันนี้ก็ได้เพื่อนบ้านที่ช่วยเรื่องสมุนไพรมาต้มให้กิน ป้าเวียนมีลูก3คน แต่ล่ะคนก็แยกย้ายหายไปนานแล้ว..ป้าเวียนต้องออกมานอนข้างบ้านเพราะข้างในบ้านร้อนมากๆ ทำให้ป้าเวียนหน้ามึดบ่อยๆ..เพื่อนๆครับเรื่องเกี่ยวกับยาหม่องที่ผมไปช่วยมาหลายเคสมากครับ การรู้เท่าไม่ถึงการณ์ของชาวบ้านมักจะเจอกับอาการแบบนี้ น่าสงสารครับ..วันนี้ผมช่วยป้าเวียนไป20,000บาท ทางรายการ""โฮป ประกายแสงแห่งความหวัง"" โดยสำนักงานสลากกินแบ่งรัฐบาลอีก10,000บาท ถ้าเพื่อนๆอยากช่วยเหลือป้าเวียนก็โอนให้ป้าได้เลยครับ..ชื่อบัญชี  น.ส.เวียนวงศ์มะโน ธนาคาร ออมสิน สาขาแก่งคอย เลขที่ บัญชี020125095966 ออมทรัพย์ มีก็ช่วย..ไม่มีก็..ขอแค่กำลังใจ..ขอบคุณครับ"
236308269755499_1224307020955614,5/28/2016 14:45,ความเป็นอยู่,2," อุบัติเหตุ จากใครก็ไม่รู้ ทำให้หนูต้องพิการ สวัสดีครับเพื่อนๆ..วันนี้ผมมาเยี่ยมและให้กำลังใจน้องมิ้นท์ อายุ 9ปี ที่ต้องพิการเสียขาซ้ายไปและขาขวาต้องใส่เหล็กดามเอาไว้ ทรมานทั้งร่างกายและจิตใจ เมื่อวันที่ 5 พฤศจิกายน ปีที่แล้ว น้องได้ซ้อนรถจักรยานยนต์ไปกับคุณแม่และน้องสาวอีกคน ในระหว่างทางได้มีรถปิ๊กอั๊บเสียหลักมาชนท้ายรถน้อง ทำให้ทั้ง3คนลอยไปคนละทิศคนละทาง อาการหนักสุดก็คือน้องเพราะนั่งหลังสุดส่วนแม่ก็ขาหักทั้งสองข้าง น้องอีกคนก็กระดูกซี่โครงหักทีมปอด ตอนนี้แม่น้องยังคงใช้ไม้เท้าพยุงตัว ส่วนน้องตอนนี้ก็เริ่มทำใจได้บ้างแล้วแต่ก็ยังมีความเสียใจอยู่ ถ้าพูดถึงเหตุการณ์ที่เกิดขึ้น น้องเคยเป็นเด็กน่ารักร่าเริง แต่ตอนนี้ก็ไม่ได้ไปเล่นที่ไหนเพราะแผลยังไม่หายดีแม่กลัวติดเชื้อ น้องเรียนอยู่ ป.2 แต่ตอนนี้ไม่ได้ไปโรงเรียนแล้ว แต่ทางโรงเรียนก็ได้จัดครูมาสอนพิเศษให้น้องถึงบ้าน พ่อน้องมีอาชีพรับจ้างทั่วไป แม่ก็ทำงานบ้าน รายได้มาจากพ่อส่วนใหญ่  หลังเกิดอุบัติเหตุ คู่กรณีได้มาจ่ายเงินไว้ให้คนละหมื่น3คนก็3หมื่น แล้วก็หายเงียบไปตอนนี้ทุกคนก็ทำใจในสิ่งที่มันเกิดขึ้น พร้อมที่จะสู้ต่อไปทุกคนภายในครอบครัวต่างก็เป็นกำลังใจให้กันและกันน้องมิ้นท์ก็จะสู้จนถึงที่สุด..วันนี้ผมได้ช่วยครอบครัวน้องมิ้นท์ 20,000บาท และทางรายการ""พิสูจน์ความจริง"" อีก10,000บาท ถ้าเพื่อนๆจะให้กำลังใจน้อง หรือจะช่วยเหลือน้องก็โอนให้น้องได้เลยครับ  ชื่อ บัญชี  เด็กหญิงจินดารัตน์ เกลื่อนพันธ์  ธนาคาร ออมสิน สาขา บางสะพานน้อย  เลขที่บัญชี  0 2 0 1 6 9 4 3 1 7  8 8 ออมทรัพย์   ติดตามเรื่องราวชีวิตที่น่าสงสารของน้องได้ในรายการ""พิสูจน์ความจริง กับ บิณฑ์ บรรลือฤทธิ์"" ได้ทางช่อง3sd ช่อง28 ทุกคืนวันพฤหัส เวลา 22.30-23.30 น.มาให้กำลังใจน้องกันนะครับ..ทุกเรื่องราว คือ ความจริง"
236308269755499_1245561162135901,5/29/2016 18:50,ความเป็นอยู่,2,ฝากพี่บิณฑ์ลองดูเคสนี้ด้วยครับไปเจอมาในเพจนี้https://www.facebook.com/groups/1496641430610361/permalink/1746781192263049/
236308269755499_1226142917438691,5/31/2016 11:42,สุขภาพ,1," กลัวถูกตัดขา เลยไม่ไปหาหมอ สวัสดีครับเพื่อนๆ..วันนี้ผมมาเยี่ยมลุง จรูญ ศรีสมบัติอายุ77ปี ย้อนไปเมื่อ10ปีที่แล้ว ลุงบอกว่าลุงทำงานรับจ้างทั่วไป แต่เมื่อก่อนบวชพระได้20พรรษา จึงสึกออกมาเพราะแม่เสีย ตอนนี้ก็ไม่มีใครอยู่ตัวคนเดียว พี่น้องก็ไม่มี  เมื่อ10ปีที่แล้วมันเป็นลูกขึ้นมาที่ตรงหลังขา ลูกเท่ามะนาว ก็ไปหาหมอ หมอก็บอกว่าน่าจะเป็นงอก รอดูอาการอีกที เวลาผ่านไปแค่2เดือนลูกที่บวมเท่ามะนาวกลับบวมเท่าผลส้ม คราวนี้หมอบอกต้องผ่าออก แต่ลุงยังไม่พร้อมที่จะผ่า ไม่มีใครอยู่เป็นเพื่อน ไม่มีใครเซ็นรับรองเรื่องผ่าจึงคิดหนัก ก็เลยไม่ไปหาหมอนานร่วมปี เวลาผ่านไป ลูกเท่าผลส้มก็เริ่มบวมเท่าส้มโอ และมีแผลด้วย ทำให้ลุงต้องไปหาหมออีกครั้ง แต่คราวนี้หมอต้องตัดชิ้นเนื้อไปตรวจ และพบว่าลุงเป็นมะเร็งที่ขา หมอบอกลุงว่าลุงต้องมารักษาไม่เช่นนั้นมันจะลามไปเรื่อย หมอบอกกับลุงอีกอย่างคือลุงต้องตัดขาเพื่อเอาชีวิตรอด ลุงบอกกับผมว่าหลายปีที่ผ่านมาเงินที่สะสมไว้ตอนบวชเป็นพระหมดไปกับการไปหาหมอและซื้อยามารักษา ลุงบอกว่าถ้าจะมาพิการตอนแก่ไม่เอาดีกว่า(ไม่ยอมตัดขา)ผมบอกกับลุงว่า ถ้าลุงมีเงินลุงจะไปรักษาต่อมั้ย ลุงบอกไปรักษาแต่ให้ตัดขาลุงไม่ตัด..ทุกวันนี้เวลานอนก็ต้องใช้ผ้าขาวม้าผูกกับขื่อแล้วห้อยขาไว้ เวลาเข้าห้องน้ำผมฟังลุงเล่าแล้วลำบากมากๆ ตอนนี้ลุงมีเพื่อนบ้านคอยช่วยเหลือลุงต้องการอะไรก็จะไปซื้อให้ ลุงมีค่าเบี้ยผู้สูงอายุเดือนละ700บาทไว้คอยใช้จ่าย..วันนี้ผมช่วยลุงไป20,000บาท ทางรายการ""พิสูจน์ความจริง""อีก10,000บ.ผมว่าทุกวันนี้ลุงเองก็อยากไปรักษาแบบไม่ต้องตัดขาแต่ต้องเดินทางบ่อยค่าใช้จ่ายสูง ถ้าเพื่อนๆอยากช่วยลุงให้ไปรักษาก็โอนได้ที่ ชื่อ บัญชี  นาย จรูญ ศรีสมบัติธนาคาร ธกส.สาขาพุนพิน เลขที่บัญชี 017312311310ออมทรัพย์.  อาจจะโอนยากหน่อยนะครับ แต่ถ้าตั้งใจจะช่วยลุงผมว่าไม่มีอุปสรรคใดๆมากวางกั้นครับ..เพื่อนๆสามารถติดตามเรื่องราวชีวิตของลุงได้ที่รายการ""พิสูจน์ความจริงกับ บิณฑ์ บรรลือฤทธิ์"" ทางช่อง3sdช่อง28 ทุกคืนวันพฤหัส  เวลา 22.30-23.30        ทุกเรื่องราวคือความจริง  สวัสดีครับ..."
236308269755499_100698647021995,6/2/2016 14:51,การศึกษา,4,http://virginhitz.becteroradio.com/news/16381/%E0%B9%81%E0%B8%8A%E0%B8%A3%E0%B9%8C%E0%B8%AA%E0%B8%99%E0%B8%B1%E0%B9%88%E0%B8%99-%E0%B8%AA%E0%B8%AD%E0%B8%87%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%B3%E0%B9%80%E0%B8%AA%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%81%E0%B9%88%E0%B8%B2%E0%B9%84%E0%B8%9B%E0%B8%9B%E0%B8%B1%E0%B8%81
236308269755499_1228063190579997,6/3/2016 12:45,สุขภาพ,1," ปวดฟัน..กลายมาเป็นอย่างนี้ได้ยังไง สวัสดีครับเพื่อนๆ..เคสนี้เป็นอีกเคสที่น่าสงสาร เพราะพี่เขาต้องทนทุกข์ทรมานมาก..พี่ ทวี ผลเรือง อายุ 47 ปีเป็นมะเร็งที่ช่องปาก เมื่อ 2 ปีที่แล้ว พี่ ทวี มีอาการปวดฟันที่ฟันกรามอย่างมาก จึงไปหาหมอเพื่อให้หมอถอนฟัน แต่เมื่อหมอตรวจดูแล้วไม่สามารถถอนฟันให้ได้เพราะฟันที่ปวดมันอักเสบมาก พี่ทวีก็เลยกลับบ้านและซื้อยาแก้อักเสบมากิน เวลาผ่านไป1อาทิตย์ พี่ทวีก็ไปที่โรงพยาบาลไปตรวจอย่างละเอียดอีกที หมอได้ตัดชิ้นเนื้อไปตรวจ พบว่าเป็นมะเร็งที่ช่องปาก จากนั้นมาพี่ทวีก็ป่วยมาตลอด เมื่อก่อนพี่ทวีทำงานเย็บผ้าอยู่ แต่ตอนนี้ไม่ได้ทำแล้ว สามีทำงานหาเลี้ยงคนเดียว พี่ทวีอาศัยอยู่พ่อวัย80ปี คอยดูแลตอนสามีไปทำงาน ตอนนี้เช่าห้องอยู่กัน3คน ผมอยากให้พี่ไปหาหมอไปรักษาต่อ แต่พี่บอกว่าจะขอกินสนุนไพรก่อนอาจจะหายได้ เพราะไปรักษาก็ไม่มีเงินให้เขา แต่ผมคิดว่าถ้าไปนักษาที่โรงพยาบาลน่าจะดีกว่า ตอนนี้อาการเริ่มทรุดลงมาก เดินก็ไม่ค่อยได้ กินก็ลำบาก ต้องใช้สายยางเวลากิน..วันนี้ผมได้บอกพี่ทวีว่าให้พี่ไปหาหมอเพราะผมจะให้เงินพี่เก็บไว้ไปหาหมอ 20,000บาท ทางรายการ ""พิสูจน์ความจริง""จะอีก10,000บาท ทางพี่ทวีจึงสัญญาว่าจะไปหาหมอถ้าเพื่อนๆอยากจะช่วยเหลือพี่ทวีก็โอนไปให้พี่ทวีได้เลยครับ..ชื่อ บัญชี น.ส.ทวี พลเรือง ธนาคาร กรุงไทยเลขที่ บัญชี 9 8 4 4 8 5 2 5 5 2 ออมทรัพย์ขอเรียนให้เพื่อนๆทราบนะครับว่า ถ้าใครแอบอ้างชื่อผมหรือเรียกเก็บเงินในการดำเนินงานเพื่อจะใช้ผมไปเยี่ยมโดยขอเรียกเก็บเงิน หรือ ตกลงเรื่องค่าเปอร์เซ็นของยอดบริจาค ถ้าเห็นใครกระทำเช่นนี้ขอให้แจ้งมาที่หน้าแฟนเพสผมและขอเบอร์ของคนนั้นมายืนยันด้วยนะครับถามชื่อไว้ด้วยครับ..ติดตามเรื่องราวชีวิตที่น่าสงสารของพี่ทวีได้ทางรายการ""พิสูจน์ความจริงกับบิณฑ์ บรรลือฤทธิ์"" ทางช่อง3sdช่อง28 ทุกคืนวันพฤหัส เวลา 22.30-23.30 น.ขอบคุณมากๆครับ"
236308269755499_10209775135081849,6/4/2016 12:04,สุขภาพ,1,http://www.dailynews.co.th/regional/500391 พบทางออกแล้วสำหรับโรคร้ายที่ทำลายชีวิตคน สนใจรายละเอียดทักแชทนะคะ เราอยากให้ทุกคนเจอโอกาสดีๆ มีชีวิตใหม่อีกครั้ง
236308269755499_10154297358345407,6/5/2016 18:49,ความเป็นอยู่,2,http://hilight.kapook.com/view/137671
236308269755499_1231302960256020,6/8/2016 9:51,สุขภาพ,1, แฝดพี่..ผู้น่าสงสาร  ผมมาเยี่ยม น้องคุณ กับน้องเก้า ฝาแฝดวัย8เดือน ที่ทั้งโชคดีและโชคร้าย เพราะน้องคุณ คนพี่ต้องเกิดมาในสภาพพิการด้วยภาวะกะโหลกผิดรูป ดูดนมไม่ได้เพราะไม่มีกราม ไม่มีรูหูข้างซ้าย อีกทั้งขาข้างขวายังโค้งงอ  ต่างจากน้องเก้าคนน้อง ที่โชคดีเกิดมามีสภาพสมบูรณ์แข็งแรงแม่น้องฝาแฝดเล่าว่าช่วงตั้งท้องก็ไปฝากครรภ์ตามปกติ หมอก็บอกว่าได้ลูกแฝด ยิ่งทำให้ครอบครัวดีใจมาก แต่พออายุครรภ์ได้7เดือน แม่ปัสสาวะเป็นเลือด และต้องคลอดก่อนกำหนด ทำให้ลูกแฝดมีน้ำหนักตัวแค่ 1300 กรัม มั้งสองคน และที่ทำให้หัวใจแทบสลายคือน้องแฝดคนพี่มีสภาพความพิการติดตัวมาด้วย ต้องเข้าตู้อบนานกว่าสองสัปดาห์ มีโอกาสรอดน้อยมากแต่ก็หมอก็ช่วยชีวิตทั้งสองหนูน้อยไว้ได้ทุกวันนี้น้องแฝดทั้งสอง อายุ 8 เดือนแล้ว แต่แม่ยังคงต้องพาคนพี่ไปตรวจที่โรงพยาบาลจุฬา ทุกเดือน ต้องเสียค่าใช้จ่ายเยอะมาก พ่อน้องมีอาชีพรับจ้าง ส่วนแม่ทำงานเป็นลูกจ้างบริษัท ทุกวันนี้ยังต้องเช่าบ้านอยู่รวมกัน 7คน  ผมจึงได้มอบเงินช่วยเหลือไป 2หมื่นบาท และทางรายการพิสูจน์ความจริง 1หมื่นบาท ไว้เป็นค่าใช้จ่ายพาน้องไปหาหมออย่างต่อเนื่องหากเพื่อนๆต้องการช่วยเหลือครอบครัวนี้สามารถบริจาคได้ที่บัญชีคุณแม่น้อง ชื่อบัญชีออมทรัพย์นางชมพูนุช ชูพงษ์  ธนาคารกสิกรไทย สาขาตลาดเจ้าพระยา บางใหญ่ เลขที่ 382-2-33871-1และสามารถติดตามเรื่องราวชีวิตที่น่าสงสารนี้ได้ทางรายการพิสูจน์ความจริง กับบิณฑ์ บรรลือฤทธิ์ คืนวันพฤหัสบดี ทางช่อง3sd เวลา22.30-23.30น. เพราะทุกเรื่องราวคือความจริง... ขอบคุณเป็นอย่างสูงครับ..
236308269755499_1047544775337609,6/8/2016 15:33,ความเป็นอยู่,2,https://www.facebook.com/teeneedotcom/posts/1182047981847984พี่จ๋า. รบกวนสืบดูที. น่าสงสารคุณยาย 😭😭😭
236308269755499_1231681646884818,6/8/2016 22:50,สุขภาพ,1, ขอบริจาคเลือดด่วน ให้มะขาม พระเอก มะหมา4ขา ขออนุญาตแจ้งข่าวด่วนนะครับ ตอนนี้มะหมากำลังแย่ครับ ถ้าเพื่อนๆท่านใดพอจะช่วยได้ตามรายละเอียดที่ลงมาในโปส์เตอร์เลยนะครับ..ขอบพระคุณเป็นอย่างมากครับ..
236308269755499_1235348956518087,6/14/2016 11:42,สุขภาพ,1," มะเร็งลามไปทั่วร่างกาย สวัสดีครับเพื่อนๆ..วันนี้ผมมาช่วยเหลือ น.ส.สุนิสา เรือนกัน อายุ23ปี เป็นมะเร็งที่ช่องปากมา3ปีแล้ว ไปหาหมอเพื่อจะรักษา แต่หมอรักษาให้ไม่ได้เพราะน้องร่างกายไม่แข็งแรงไม่สามารถทำคีโมหรือว่าฉายแสงได้ จึงได้แต่รักษาแบบชาวบ้านโดยต้มสมุนไพรกิน ทำให้มะเร็งได้ลามมาที่ต่อมน้ำเหลืองและหน้าอก ตอนนี้หน้าอกกำลังจะเริ่มเน่า ร่างกายซูบผอม จะกินอะไรก็ลำบากซ้ำยังต้องเลี้ยงลูกอีก2คน ลูกสาวคนโต5ขวบลูกสาวคนเล็ก4เดือน สามีต้องออกทำงานรับจ้างเพื่อหาเงินมาซื้อยาสมุนไพรรักษาภรรยา ส่วนลูกสาวคนโตก็คอยดูแลแม่ตลอด ตอนนี้แม่ไอมากจึงต้องตื่นมาดูแลแม่ บางคืนไม่ได้นอนเลย ทุกวันนี้ครอบครัวได้รับความช่วยเหลือจากเพื่อนๆบ้านและเจ้าของ พุขมิ้นรีสอร์ท ได้มาสร้างบ้านให้อยู่ เมื่อก่อนอาศัยอยู่ใต้ถุนบ้านของป้า ตอนนี้น้อง สุนิสา บอกว่าตัวเองไม่ค่อยไหวแล้วเดินก็ไม่ได้เรี่ยวแรงก็ไม่มี เป็นห่วงลูก2คนที่กำลังโต อยากได้ยาดีๆกิน จะได้มีแรงแล้วไปให้หมอรักษา วันนี้ผมช่วยน้อง 20,000บาททางรายการ ""โฮป ประกายแสงแห่งความหวัง"" โดยสำนักงานสลากกินแบ่งรัฐบาล อีก10,000บาท ถ้าเพื่อนๆอยากจะช่วยเหลือ ก็โอนเงินไปให้น้องได้เลยครับธ.กรุงไทย สาขาตากฟ้าบ/ช เลขที่ 626-0-26171-3 ออมทรัพย์ชื่อ บ/ช น.ส.สุนิสา เรือนกันขอบพระคุณทุกๆท่านที่ช่วยเหลือ. ผมขอสงวนเบอร์และที่อยู่นะครับ เพราะมีพวกที่หากินกับคนป่วยคอยหลอกลวงอยู่ครับ.."
236308269755499_296616060677465,6/17/2016 4:02,สุขภาพ,1,https://www.facebook.com/photo.php?fbid=293341354338269&set=o.236308269755499&type=3
236308269755499_1237877442931905,6/18/2016 10:35,สุขภาพ,1," อายุ 28 วัน เกิดมามีเนื้องอกที่ก้น สวัสดีครับเพื่อนๆ..วันนี้ผมอยู่ที่ จ.หนองคาย มาช่วยเหลือ ด.ญ.เดือนเพ็ญ ที่ข้ามมาจาก ประเทศลาว พ่อแม่มีฐานะยากจน ไม่มีเงินจะพาลูกไปหาหมอ ทางกู้ภัยที่ลาวได้ประสานมายังกู้ภัยประจักษ์ที่ จ.หนองคาย ทางกู้ภัยประจักษ์ก็ได้โทรมาปรึกษาผมว่าจะช่วยเด็กคนนี้มั้ย ผมก็เลยให้เขารับตัวเด็กเข้ามาที่หนองคาย..น้องสุขภาพแข็งแรงดี ผิดปกติก็ตรงมีก้อนเนื้องอกที่บริเวนตรงก้น ตอนคลอดมีขนาดเท่ากำปั้นแต่ตอนนี้ใหญ่ขึ้นมาก น้องคลอดที่บ้าน ไม่มีเงินไปคลอด รพ เดินทางมาที่ไทยเสียเงินคนละ100บาท ทางกู้ภัยลาวออกให้ พ่อมีอาชีพรับจ้างตัดกล้วย..ตอนนี้ผมได้ให้ทางพ่อกับไปเปิดบัญชีที่ธนาคารแล้วครับ ผมให้น้องรักษาตัวหรือผ่าตัดที่ รพ ในอุดรธานี ต้องเสียค่าผ่าอาจจะถึง3-4หมื่นบาทหรือมากกว่านั้น และต้องรอตรวจอาการน้องอีก3-4วัน จึงต้องมีค่าใช้จ่าย ผมช่วยน้อง20,000บาท ทางรายการ""โฮป ประกายแสงแห่งความหวัง""โดยสำนักงานสลากกินแบ่งรัฐบาล อีก10,000บาท ถ้าเพื่อนๆอยากจะให้น้องได้รับการผ่าตัดให้กลับมาใช้ชีวิตปกติเหมือนเด็กทั่วไปก็โอนเข้าบัญชีพ่อแม่ของน้องได้เลยครับ.. ชื่อ บัญชี MR. CHIT  CHANTHANONธนาคาร กสิกรไทย สาขา เอ็ม เอ็ม เมก้า มาร์เก็ต  เลขที่ บัญชี0 1 3 1 3 6 9 7 5 1 ออมทรัพย์..การช่วยเหลือเราคงไม่เลือกที่จะช่วยเหลือใคร ขอเพียงให้เขาเดือดร้อนมา เราก็จะช่วยเหลือเขาทันที ไม่ว่าจะเป็นใครก็ตาม..ขอบคุณมากๆครับ.."
236308269755499_1615072688808043,6/18/2016 10:43,ความเป็นอยู่,2,https://m.facebook.com/story.php?story_fbid=874400349354322&id=335506576577038
236308269755499_206326043095773,6/19/2016 8:07,ความเป็นอยู่,2,https://m.facebook.com/groups/189017207795353?view=permalink&id=1237212629642467
